rank	word	zipf
17565	chatter	3.38
17566	cheered	3.38
17567	chops	3.38
17568	cleric	3.38
17569	cn	3.38
17570	colbert	3.38
17571	comedic	3.38
17572	compile	3.38
17573	compressor	3.38
17574	compton	3.38
17575	conferred	3.38
17576	conn	3.38
17577	constantinople	3.38
17578	contrasts	3.38
17579	cooke	3.38
17580	cougar	3.38
17581	creeps	3.38
17582	cutler	3.38
17583	czechoslovakia	3.38
17584	deadlines	3.38
17585	deceive	3.38
17586	defamation	3.38
17587	denny	3.38
17588	department's	3.38
17589	det	3.38
17590	digs	3.38
17591	diminishing	3.38
17592	directional	3.38
17593	disagreements	3.38
17594	disciple	3.38
17595	ditto	3.38
17596	divergent	3.38
17597	doctorate	3.38
17598	doncaster	3.38
17599	donnie	3.38
17600	downright	3.38
17601	dues	3.38
17602	dumbest	3.38
17603	dwellings	3.38
17604	electrode	3.38
17605	elemental	3.38
17606	elevate	3.38
17607	eliminates	3.38
17608	encoding	3.38
17609	excludes	3.38
17610	exemplary	3.38
17611	exited	3.38
17612	expansive	3.38
17613	fife	3.38
17614	firm's	3.38
17615	flakes	3.38
17616	flavours	3.38
17617	geez	3.38
17618	gemini	3.38
17619	gifs	3.38
17620	gland	3.38
17621	gotcha	3.38
17622	gst	3.38
17623	guerrilla	3.38
17624	gutter	3.38
17625	hearty	3.38
17626	highschool	3.38
17627	hillside	3.38
17628	hitler's	3.38
17629	hms	3.38
17630	hodges	3.38
17631	hoo	3.38
17632	hovering	3.38
17633	ht	3.38
17634	hun	3.38
17635	hysteria	3.38
17636	impartial	3.38
17637	imperialism	3.38
17638	imprint	3.38
17639	incremental	3.38
17640	independents	3.38
17641	infancy	3.38
17642	infused	3.38
17643	inhibitor	3.38
17644	initiating	3.38
17645	injuring	3.38
17646	inquire	3.38
17647	inscribed	3.38
17648	insulated	3.38
17649	jang	3.38
17650	jogging	3.38
17651	jumbo	3.38
17652	kale	3.38
17653	katz	3.38
17654	keyboards	3.38
17655	kraft	3.38
17656	landowners	3.38
17657	lash	3.38
17658	latina	3.38
17659	lee's	3.38
17660	leftovers	3.38
17661	louie	3.38
17662	lte	3.38
17663	luca	3.38
17664	m.a	3.38
17665	madras	3.38
17666	magnets	3.38
17667	manageable	3.38
17668	manslaughter	3.38
17669	manuals	3.38
17670	marianne	3.38
17671	martin's	3.38
17672	mecca	3.38
17673	meridian	3.38
17674	midi	3.38
17675	mikhail	3.38
17676	mir	3.38
17677	misdemeanor	3.38
17678	misfortune	3.38
17679	mondays	3.38
17680	moons	3.38
17681	mountainous	3.38
17682	ndp	3.38
17683	nearer	3.38
17684	newfoundland	3.38
17685	obnoxious	3.38
17686	olsen	3.38
17687	orphanage	3.38
17688	overseeing	3.38
17689	paused	3.38
17690	penned	3.38
17691	perpetrators	3.38
17692	phoebe	3.38
17693	pilgrim	3.38
17694	plainly	3.38
17695	positives	3.38
17696	punishments	3.38
17697	purdue	3.38
17698	qualifies	3.38
17699	rake	3.38
17700	recalling	3.38
17701	resent	3.38
17702	retreated	3.38
17703	retribution	3.38
17704	revolutions	3.38
17705	rhetorical	3.38
17706	rightful	3.38
17707	robbing	3.38
17708	royale	3.38
17709	rumour	3.38
17710	safeguards	3.38
17711	savages	3.38
17712	sbs	3.38
17713	semen	3.38
17714	senegal	3.38
17715	sequencing	3.38
17716	shapiro	3.38
17717	shea	3.38
17718	shorten	3.38
17719	sighs	3.38
17720	sixteenth	3.38
17721	slime	3.38
17722	sow	3.38
17723	sparkle	3.38
17724	spawn	3.38
17725	sql	3.38
17726	successors	3.38
17727	suffrage	3.38
17728	superiors	3.38
17729	surrogate	3.38
17730	synopsis	3.38
17731	tainted	3.38
17732	tanya	3.38
17733	ticks	3.38
17734	toddlers	3.38
17735	tomas	3.38
17736	toothbrush	3.38
17737	towed	3.38
17738	trapping	3.38
17739	treatise	3.38
17740	tristan	3.38
17741	uphill	3.38
17742	upton	3.38
17743	validated	3.38
17744	variability	3.38
17745	waltz	3.38
17746	wooded	3.38
17747	workings	3.38
17748	zac	3.38
17749	zhou	3.38
17750	acl	3.37
17751	adhesive	3.37
17752	adolf	3.37
17753	adorned	3.37
17754	affluent	3.37
17755	als	3.37
17756	ambiguity	3.37
17757	anguish	3.37
17758	annals	3.37
17759	antitrust	3.37
17760	apologizing	3.37
17761	archaeologists	3.37
17762	arid	3.37
17763	avg	3.37
17764	bandit	3.37
17765	barrister	3.37
17766	bazaar	3.37
17767	beneficiary	3.37
17768	beyoncé	3.37
17769	bianca	3.37
17770	biker	3.37
17771	bipartisan	3.37
17772	birthplace	3.37
17773	bl	3.37
17774	bono	3.37
17775	bracelets	3.37
17776	brides	3.37
17777	brochure	3.37
17778	brokerage	3.37
17779	buildup	3.37
17780	butch	3.37
17781	canucks	3.37
17782	carly	3.37
17783	carpets	3.37
17784	carriages	3.37
17785	catholicism	3.37
17786	cgi	3.37
17787	chained	3.37
17788	chats	3.37
17789	cheng	3.37
17790	ching	3.37
17791	chopping	3.37
17792	cigars	3.37
17793	civilisation	3.37
17794	closures	3.37
17795	coasts	3.37
17796	cobalt	3.37
17797	collaborated	3.37
17798	collapses	3.37
17799	collier	3.37
17800	colossal	3.37
17801	comm	3.37
17802	commodore	3.37
17803	compiler	3.37
17804	conserve	3.37
17805	constellation	3.37
17806	contour	3.37
17807	crispy	3.37
17808	cropped	3.37
17809	crore	3.37
17810	crowley	3.37
17811	curfew	3.37
17812	d2	3.37
17813	daytona	3.37
17814	decidedly	3.37
17815	delusion	3.37
17816	demi	3.37
17817	depreciation	3.37
17818	designate	3.37
17819	dh	3.37
17820	discard	3.37
17821	discontent	3.37
17822	div	3.37
17823	dixie	3.37
17824	dopamine	3.37
17825	douche	3.37
17826	dunes	3.37
17827	dyke	3.37
17828	echoing	3.37
17829	eclectic	3.37
17830	ecstatic	3.37
17831	ejected	3.37
17832	endemic	3.37
17833	enlist	3.37
17834	entails	3.37
17835	envisioned	3.37
17836	eta	3.37
17837	exchanging	3.37
17838	exiled	3.37
17839	eyebrow	3.37
17840	fascists	3.37
17841	firefighter	3.37
17842	flashbacks	3.37
17843	fluorescent	3.37
17844	francois	3.37
17845	freakin	3.37
17846	friday's	3.37
17847	fulham	3.37
17848	futuristic	3.37
17849	gearing	3.37
17850	hallmark	3.37
17851	hanover	3.37
17852	harrington	3.37
17853	haste	3.37
17854	hauling	3.37
17855	heathrow	3.37
17856	hybrids	3.37
17857	hyun	3.37
17858	identifiable	3.37
17859	igor	3.37
17860	illiterate	3.37
17861	immaculate	3.37
17862	improvised	3.37
17863	inclination	3.37
17864	infested	3.37
17865	insurgents	3.37
17866	interpersonal	3.37
17867	interracial	3.37
17868	intruder	3.37
17869	inward	3.37
17870	ipo	3.37
17871	itching	3.37
17872	jai	3.37
17873	jarvis	3.37
17874	jenner	3.37
17875	johann	3.37
17876	jolie	3.37
17877	judas	3.37
17878	judd	3.37
17879	kan	3.37
17880	kaplan	3.37
17881	kinky	3.37
17882	korea's	3.37
17883	landings	3.37
17884	launcher	3.37
17885	ld	3.37
17886	legality	3.37
17887	lenny	3.37
17888	lessen	3.37
17889	lifespan	3.37
17890	longitudinal	3.37
17891	loosen	3.37
17892	ly	3.37
17893	macedonia	3.37
17894	mandy	3.37
17895	masculinity	3.37
17896	matured	3.37
17897	mcgee	3.37
17898	mcgraw	3.37
17899	microscopic	3.37
17900	midday	3.37
17901	moan	3.37
17902	moods	3.37
17903	morphine	3.37
17904	motherhood	3.37
17905	motorola	3.37
17906	murderous	3.37
17907	n.c	3.37
17908	nb	3.37
17909	nirvana	3.37
17910	nonstop	3.37
17911	notoriously	3.37
17912	nrl	3.37
17913	oatmeal	3.37
17914	opaque	3.37
17915	ordnance	3.37
17916	originate	3.37
17917	otter	3.37
17918	parting	3.37
17919	pelvic	3.37
17920	percussion	3.37
17921	pigment	3.37
17922	plato	3.37
17923	populist	3.37
17924	porous	3.37
17925	preached	3.37
17926	predictive	3.37
17927	proofs	3.37
17928	pulses	3.37
17929	racially	3.37
17930	racks	3.37
17931	refunds	3.37
17932	registrar	3.37
17933	regulars	3.37
17934	rein	3.37
17935	relic	3.37
17936	retard	3.37
17937	reunite	3.37
17938	reuse	3.37
17939	reyes	3.37
17940	risked	3.37
17941	ritchie	3.37
17942	rl	3.37
17943	roadway	3.37
17944	rollins	3.37
17945	rustic	3.37
17946	rutherford	3.37
17947	s1	3.37
17948	sanitary	3.37
17949	sao	3.37
17950	saturation	3.37
17951	scams	3.37
17952	scarcity	3.37
17953	scorpion	3.37
17954	scott's	3.37
17955	setback	3.37
17956	shaming	3.37
17957	shrubs	3.37
17958	sizable	3.37
17959	slippers	3.37
17960	smoker	3.37
17961	soho	3.37
17962	spartan	3.37
17963	speculated	3.37
17964	spilling	3.37
17965	squeezing	3.37
17966	stalled	3.37
17967	stimulated	3.37
17968	straits	3.37
17969	stun	3.37
17970	subdued	3.37
17971	surpass	3.37
17972	swapped	3.37
17973	tack	3.37
17974	tagging	3.37
17975	tart	3.37
17976	throats	3.37
17977	ting	3.37
17978	tiring	3.37
17979	toothpaste	3.37
17980	totaled	3.37
17981	transformer	3.37
17982	transient	3.37
17983	triumphant	3.37
17984	umpire	3.37
17985	unborn	3.37
17986	undisclosed	3.37
17987	undone	3.37
17988	unheard	3.37
17989	vending	3.37
17990	vicar	3.37
17991	wallets	3.37
17992	weep	3.37
17993	welch	3.37
17994	woes	3.37
17995	woken	3.37
17996	wrench	3.37
17997	wretched	3.37
17998	www	3.37
17999	x2	3.37
18000	1s	3.36
18001	3pm	3.36
18002	adler	3.36
18003	adolescence	3.36
18004	affirmed	3.36
18005	afterlife	3.36
18006	allowances	3.36
18007	ammonia	3.36
18008	analogous	3.36
18009	anarchist	3.36
18010	anecdotes	3.36
18011	anglican	3.36
18012	animations	3.36
18013	ankara	3.36
18014	appropriations	3.36
18015	apron	3.36
18016	archaic	3.36
18017	assange	3.36
18018	assaulting	3.36
18019	attribution	3.36
18020	avant	3.36
18021	baffled	3.36
18022	baird	3.36
18023	barlow	3.36
18024	benton	3.36
18025	biochemistry	3.36
18026	bm	3.36
18027	boise	3.36
18028	bop	3.36
18029	bordeaux	3.36
18030	breached	3.36
18031	burr	3.36
18032	carbs	3.36
18033	cavaliers	3.36
18034	censor	3.36
18035	centennial	3.36
18036	cheney	3.36
18037	cher	3.36
18038	civilizations	3.36
18039	clapping	3.36
18040	clinging	3.36
18041	clover	3.36
18042	cms	3.36
18043	coatings	3.36
18044	coils	3.36
18045	colonization	3.36
18046	connolly	3.36
18047	cookbook	3.36
18048	corinthians	3.36
18049	cosmopolitan	3.36
18050	counselors	3.36
18051	coyote	3.36
18052	crippling	3.36
18053	cristina	3.36
18054	cromwell	3.36
18055	cy	3.36
18056	decorate	3.36
18057	decorating	3.36
18058	deductible	3.36
18059	diagonal	3.36
18060	discredit	3.36
18061	dodd	3.36
18062	dresser	3.36
18063	duff	3.36
18064	dysfunctional	3.36
18065	ebooks	3.36
18066	elm	3.36
18067	emphasizing	3.36
18068	ems	3.36
18069	enquiries	3.36
18070	equitable	3.36
18071	estrogen	3.36
18072	etsy	3.36
18073	exert	3.36
18074	expeditions	3.36
18075	faculties	3.36
18076	felicity	3.36
18077	fernandez	3.36
18078	feudal	3.36
18079	fins	3.36
18080	flattened	3.36
18081	fleece	3.36
18082	fodder	3.36
18083	forwarded	3.36
18084	fumble	3.36
18085	galloway	3.36
18086	giggles	3.36
18087	git	3.36
18088	glare	3.36
18089	godzilla	3.36
18090	gourmet	3.36
18091	gripping	3.36
18092	handheld	3.36
18093	handshake	3.36
18094	harming	3.36
18095	hayward	3.36
18096	hefty	3.36
18097	helsinki	3.36
18098	herbal	3.36
18099	herrera	3.36
18100	hippie	3.36
18101	hops	3.36
18102	horton	3.36
18103	hump	3.36
18104	idiotic	3.36
18105	ids	3.36
18106	implements	3.36
18107	incarceration	3.36
18108	incest	3.36
18109	infect	3.36
18110	insertion	3.36
18111	interruption	3.36
18112	intrigue	3.36
18113	itch	3.36
18114	jacqueline	3.36
18115	jc	3.36
18116	joaquin	3.36
18117	kurds	3.36
18118	lattice	3.36
18119	leaps	3.36
18120	legitimately	3.36
18121	lends	3.36
18122	leroy	3.36
18123	linebacker	3.36
18124	lockheed	3.36
18125	lowers	3.36
18126	luke's	3.36
18127	m000	3.36
18128	m1	3.36
18129	magically	3.36
18130	marketers	3.36
18131	mastermind	3.36
18132	materially	3.36
18133	metadata	3.36
18134	middlesex	3.36
18135	minister's	3.36
18136	mischief	3.36
18137	modernization	3.36
18138	mums	3.36
18139	necessities	3.36
18140	neptune	3.36
18141	nerds	3.36
18142	nero	3.36
18143	noticeably	3.36
18144	occupancy	3.36
18145	oman	3.36
18146	oncology	3.36
18147	opposes	3.36
18148	outsourcing	3.36
18149	overrun	3.36
18150	parcels	3.36
18151	pasture	3.36
18152	pathological	3.36
18153	payload	3.36
18154	payout	3.36
18155	pelosi	3.36
18156	persia	3.36
18157	pertinent	3.36
18158	pigeons	3.36
18159	plentiful	3.36
18160	plumber	3.36
18161	png	3.36
18162	porno	3.36
18163	portfolios	3.36
18164	preserves	3.36
18165	promoters	3.36
18166	prosecuting	3.36
18167	purchaser	3.36
18168	rahul	3.36
18169	rapes	3.36
18170	rarity	3.36
18171	realty	3.36
18172	rebellious	3.36
18173	reefs	3.36
18174	referencing	3.36
18175	reminders	3.36
18176	repealed	3.36
18177	reptiles	3.36
18178	revisit	3.36
18179	ribbons	3.36
18180	santo	3.36
18181	satirical	3.36
18182	saturday's	3.36
18183	screenings	3.36
18184	sensual	3.36
18185	sixties	3.36
18186	slapping	3.36
18187	slump	3.36
18188	soften	3.36
18189	sos	3.36
18190	souvenir	3.36
18191	spaceship	3.36
18192	spaniards	3.36
18193	sparse	3.36
18194	spinner	3.36
18195	steamer	3.36
18196	subsidized	3.36
18197	suction	3.36
18198	sunflower	3.36
18199	supplementary	3.36
18200	surveyor	3.36
18201	swallowing	3.36
18202	tailed	3.36
18203	temperament	3.36
18204	thirteenth	3.36
18205	topless	3.36
18206	torment	3.36
18207	tyrant	3.36
18208	unattractive	3.36
18209	unbeaten	3.36
18210	understatement	3.36
18211	undesirable	3.36
18212	unfairly	3.36
18213	unification	3.36
18214	vineyards	3.36
18215	wastes	3.36
18216	wastewater	3.36
18217	wb	3.36
18218	weaponry	3.36
18219	webpage	3.36
18220	wheeled	3.36
18221	whipping	3.36
18222	widows	3.36
18223	wildfire	3.36
18224	withheld	3.36
18225	withholding	3.36
18226	wreath	3.36
18227	wt	3.36
18228	yer	3.36
18229	♦	3.36
18230	administrations	3.35
18231	afar	3.35
18232	affectionate	3.35
18233	afp	3.35
18234	agitated	3.35
18235	akron	3.35
18236	albania	3.35
18237	angie	3.35
18238	annuity	3.35
18239	appliance	3.35
18240	aroused	3.35
18241	asserting	3.35
18242	astros	3.35
18243	authentication	3.35
18244	awaken	3.35
18245	azure	3.35
18246	bedside	3.35
18247	berger	3.35
18248	besieged	3.35
18249	biologist	3.35
18250	blowjob	3.35
18251	bn	3.35
18252	boilers	3.35
18253	bois	3.35
18254	bonnet	3.35
18255	bourne	3.35
18256	braun	3.35
18257	breaches	3.35
18258	breeder	3.35
18259	burying	3.35
18260	byzantine	3.35
18261	cadet	3.35
18262	calming	3.35
18263	casing	3.35
18264	cat's	3.35
18265	catalonia	3.35
18266	catfish	3.35
18267	caucasus	3.35
18268	chicago's	3.35
18269	clerical	3.35
18270	coincided	3.35
18271	collage	3.35
18272	colonists	3.35
18273	complimentary	3.35
18274	compounded	3.35
18275	computation	3.35
18276	conjecture	3.35
18277	conspicuous	3.35
18278	constantine	3.35
18279	continual	3.35
18280	contradict	3.35
18281	cords	3.35
18282	crackdown	3.35
18283	craze	3.35
18284	crusaders	3.35
18285	cupcake	3.35
18286	cvs	3.35
18287	cybersecurity	3.35
18288	davenport	3.35
18289	degrading	3.35
18290	deli	3.35
18291	deteriorated	3.35
18292	distinguishing	3.35
18293	dreaded	3.35
18294	dui	3.35
18295	dumps	3.35
18296	dwayne	3.35
18297	dyer	3.35
18298	elongated	3.35
18299	embraces	3.35
18300	enamel	3.35
18301	encompassing	3.35
18302	escalate	3.35
18303	evicted	3.35
18304	evils	3.35
18305	exceedingly	3.35
18306	excessively	3.35
18307	faked	3.35
18308	farmland	3.35
18309	fetched	3.35
18310	fiercely	3.35
18311	flashed	3.35
18312	fostering	3.35
18313	fourteenth	3.35
18314	fps	3.35
18315	france's	3.35
18316	frontline	3.35
18317	geese	3.35
18318	genealogy	3.35
18319	geographically	3.35
18320	gibraltar	3.35
18321	giggle	3.35
18322	goggles	3.35
18323	golfer	3.35
18324	grammatical	3.35
18325	graphite	3.35
18326	grimm	3.35
18327	gupta	3.35
18328	haitian	3.35
18329	handgun	3.35
18330	hara	3.35
18331	harry's	3.35
18332	heaviest	3.35
18333	hella	3.35
18334	heresy	3.35
18335	herpes	3.35
18336	hipster	3.35
18337	hispanics	3.35
18338	hostess	3.35
18339	hud	3.35
18340	hunts	3.35
18341	iceberg	3.35
18342	ideologies	3.35
18343	ignite	3.35
18344	illumination	3.35
18345	impoverished	3.35
18346	improperly	3.35
18347	ingenious	3.35
18348	inquisition	3.35
18349	interns	3.35
18350	intervened	3.35
18351	ist	3.35
18352	jab	3.35
18353	janice	3.35
18354	landfill	3.35
18355	larson	3.35
18356	learner	3.35
18357	lighten	3.35
18358	lmfao	3.35
18359	lowry	3.35
18360	maldives	3.35
18361	maroon	3.35
18362	marriott	3.35
18363	marxism	3.35
18364	masonry	3.35
18365	maui	3.35
18366	mclaughlin	3.35
18367	mechanically	3.35
18368	mikey	3.35
18369	millionaires	3.35
18370	mina	3.35
18371	moor	3.35
18372	moreno	3.35
18373	muffin	3.35
18374	nadal	3.35
18375	nigger	3.35
18376	nih	3.35
18377	novak	3.35
18378	o'donnell	3.35
18379	obi	3.35
18380	oily	3.35
18381	olives	3.35
18382	ostensibly	3.35
18383	outbreaks	3.35
18384	outnumbered	3.35
18385	outspoken	3.35
18386	pacing	3.35
18387	palate	3.35
18388	pancake	3.35
18389	parkway	3.35
18390	patrick's	3.35
18391	pedestal	3.35
18392	pedigree	3.35
18393	pennies	3.35
18394	phony	3.35
18395	pinpoint	3.35
18396	pip	3.35
18397	pleasantly	3.35
18398	pluto	3.35
18399	ponder	3.35
18400	protestants	3.35
18401	prowess	3.35
18402	prussia	3.35
18403	psychologically	3.35
18404	pulitzer	3.35
18405	pursuits	3.35
18406	ramen	3.35
18407	ramirez	3.35
18408	ramon	3.35
18409	rattle	3.35
18410	recycle	3.35
18411	reimbursement	3.35
18412	reinforcing	3.35
18413	reinstated	3.35
18414	renault	3.35
18415	renee	3.35
18416	repent	3.35
18417	rescuing	3.35
18418	revert	3.35
18419	ridges	3.35
18420	rolex	3.35
18421	rowe	3.35
18422	rubin	3.35
18423	sabrina	3.35
18424	saliva	3.35
18425	senseless	3.35
18426	sermons	3.35
18427	seventeenth	3.35
18428	sha	3.35
18429	shortcut	3.35
18430	sikh	3.35
18431	skye	3.35
18432	slamming	3.35
18433	slay	3.35
18434	smoother	3.35
18435	spence	3.35
18436	spills	3.35
18437	staffed	3.35
18438	stumbling	3.35
18439	stunts	3.35
18440	summarized	3.35
18441	sweeney	3.35
18442	synth	3.35
18443	tackled	3.35
18444	takeoff	3.35
18445	tammy	3.35
18446	tat	3.35
18447	taxable	3.35
18448	taylor's	3.35
18449	trafford	3.35
18450	transmissions	3.35
18451	treadmill	3.35
18452	trucking	3.35
18453	unavoidable	3.35
18454	unilateral	3.35
18455	vicky	3.35
18456	vie	3.35
18457	vijay	3.35
18458	warped	3.35
18459	wasp	3.35
18460	watermelon	3.35
18461	webber	3.35
18462	westward	3.35
18463	whores	3.35
18464	widened	3.35
18465	yin	3.35
18466	yun	3.35
18467	â	3.35
18468	3ds	3.34
18469	4s	3.34
18470	8am	3.34
18471	a4	3.34
18472	academies	3.34
18473	acidic	3.34
18474	adherence	3.34
18475	adjective	3.34
18476	adjourned	3.34
18477	administration's	3.34
18478	aint	3.34
18479	amnesia	3.34
18480	amplified	3.34
18481	angola	3.34
18482	angrily	3.34
18483	appellate	3.34
18484	approving	3.34
18485	armoured	3.34
18486	ascension	3.34
18487	aspirin	3.34
18488	atheists	3.34
18489	ax	3.34
18490	bard	3.34
18491	bea	3.34
18492	bearded	3.34
18493	beetles	3.34
18494	bends	3.34
18495	benevolent	3.34
18496	bestseller	3.34
18497	bis	3.34
18498	blackhawks	3.34
18499	blazers	3.34
18500	blends	3.34
18501	blooded	3.34
18502	blossoms	3.34
18503	bog	3.34
18504	bom	3.34
18505	bombardment	3.34
18506	borderline	3.34
18507	boxed	3.34
18508	brows	3.34
18509	bungalow	3.34
18510	burglar	3.34
18511	calibration	3.34
18512	cams	3.34
18513	capitalize	3.34
18514	charisma	3.34
18515	cheltenham	3.34
18516	chesapeake	3.34
18517	chun	3.34
18518	ck	3.34
18519	classmate	3.34
18520	claudio	3.34
18521	cognition	3.34
18522	cooker	3.34
18523	cornish	3.34
18524	coupe	3.34
18525	coveted	3.34
18526	craigslist	3.34
18527	cristiano	3.34
18528	crumbs	3.34
18529	cullen	3.34
18530	cures	3.34
18531	curled	3.34
18532	cylindrical	3.34
18533	d1	3.34
18534	davey	3.34
18535	deceptive	3.34
18536	deem	3.34
18537	deficiencies	3.34
18538	devastation	3.34
18539	devout	3.34
18540	dia	3.34
18541	dickson	3.34
18542	disproportionate	3.34
18543	disturbances	3.34
18544	divisive	3.34
18545	dk	3.34
18546	dod	3.34
18547	dracula	3.34
18548	ebony	3.34
18549	eduardo	3.34
18550	eileen	3.34
18551	elon	3.34
18552	embodied	3.34
18553	embroidered	3.34
18554	embryo	3.34
18555	eminem	3.34
18556	ensued	3.34
18557	erratic	3.34
18558	exiting	3.34
18559	fang	3.34
18560	fiesta	3.34
18561	folly	3.34
18562	foo	3.34
18563	foreseeable	3.34
18564	frenchman	3.34
18565	friedrich	3.34
18566	fumes	3.34
18567	garde	3.34
18568	garnered	3.34
18569	gerrard	3.34
18570	gilmore	3.34
18571	glazed	3.34
18572	gon	3.34
18573	griffiths	3.34
18574	hardwood	3.34
18575	hendrix	3.34
18576	highness	3.34
18577	hikes	3.34
18578	hindsight	3.34
18579	hinges	3.34
18580	homophobia	3.34
18581	houghton	3.34
18582	hume	3.34
18583	hymns	3.34
18584	hz	3.34
18585	ik	3.34
18586	indifference	3.34
18587	indispensable	3.34
18588	infirmary	3.34
18589	inflict	3.34
18590	ingram	3.34
18591	inhibit	3.34
18592	insanely	3.34
18593	intellectually	3.34
18594	interstellar	3.34
18595	intoxicated	3.34
18596	involuntary	3.34
18597	isil	3.34
18598	issuance	3.34
18599	itchy	3.34
18600	jammed	3.34
18601	jojo	3.34
18602	junta	3.34
18603	lankan	3.34
18604	laos	3.34
18605	latch	3.34
18606	libel	3.34
18607	ligament	3.34
18608	likeness	3.34
18609	lizzie	3.34
18610	loaned	3.34
18611	lofty	3.34
18612	loom	3.34
18613	luc	3.34
18614	ludicrous	3.34
18615	maharashtra	3.34
18616	maize	3.34
18617	malice	3.34
18618	manu	3.34
18619	marginalized	3.34
18620	mayor's	3.34
18621	mazda	3.34
18622	mcmahon	3.34
18623	melvin	3.34
18624	middlesbrough	3.34
18625	milestones	3.34
18626	milford	3.34
18627	milling	3.34
18628	minnie	3.34
18629	mitsubishi	3.34
18630	mixtape	3.34
18631	mods	3.34
18632	mongolia	3.34
18633	motivating	3.34
18634	munitions	3.34
18635	mx	3.34
18636	myrtle	3.34
18637	nemesis	3.34
18638	o'reilly	3.34
18639	originality	3.34
18640	orioles	3.34
18641	ornamental	3.34
18642	owner's	3.34
18643	oysters	3.34
18644	pancreatic	3.34
18645	parkinson's	3.34
18646	parlor	3.34
18647	partnering	3.34
18648	pebble	3.34
18649	peeled	3.34
18650	perseverance	3.34
18651	persisted	3.34
18652	pharmacist	3.34
18653	phillies	3.34
18654	picky	3.34
18655	pistons	3.34
18656	pizzas	3.34
18657	poole	3.34
